"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_692_forward_output","NN_Conv2d_692_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.98%","0.15222","0.00165, 0.00630"
"NN_Conv2d_693_forward_input.0","NN_Conv2d_693_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","20.39%","0.35974","0.00310, 0.01243"
"NN_Conv2d_693_forward_output","NN_Conv2d_693_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.98%","0.15222","0.00165, 0.00630"
"NN_Conv2d_694_forward_input.0","NN_Conv2d_694_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","20.39%","0.35974","0.00310, 0.01243"
"NN_Conv2d_694_forward_output","NN_Conv2d_694_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.98%","0.15222","0.00165, 0.00630"
"NN_Conv2d_695_forward_input.0","NN_Conv2d_695_forward_input.0","(10, 128, 14, 14)","(10, 128, 14, 14)","False","20.39%","0.35974","0.00310, 0.01243"
"NN_Conv2d_695_forward_output","NN_Conv2d_695_forward_output","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.98%","0.15222","0.00165, 0.00630"
"Functional_concat_41_forward_input.0.0","Torch_cat_41_forward_input.0.0","(10, 992, 14, 14)","(10, 992, 14, 14)","False","1.95%","0.05265","0.00845, 0.10211"
"Functional_concat_41_forward_input.0.1","Torch_cat_41_forward_input.0.1","(10, 32, 14, 14)","(10, 32, 14, 14)","False","3.98%","0.15222","0.00165, 0.00630"
"","Torch_cat_41_forward_output","","(10, 1024, 14, 14)","False","0.00%","nan","nan, nan"
"Functional_concat_41_forward_output","","(10, 1024, 14, 14)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_696_forward_input.0","NN_BatchNorm2d_696_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_696_forward_output","NN_BatchNorm2d_696_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_697_forward_input.0","NN_BatchNorm2d_697_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_697_forward_output","NN_BatchNorm2d_697_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_698_forward_input.0","NN_BatchNorm2d_698_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_698_forward_output","NN_BatchNorm2d_698_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_699_forward_input.0","NN_BatchNorm2d_699_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_699_forward_output","NN_BatchNorm2d_699_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_700_forward_input.0","NN_BatchNorm2d_700_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_700_forward_output","NN_BatchNorm2d_700_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_701_forward_input.0","NN_BatchNorm2d_701_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_701_forward_output","NN_BatchNorm2d_701_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_702_forward_input.0","NN_BatchNorm2d_702_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_702_forward_output","NN_BatchNorm2d_702_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_703_forward_input.0","NN_BatchNorm2d_703_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"NN_BatchNorm2d_703_forward_output","NN_BatchNorm2d_703_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"Functional_relu_86_forward_input.0","Functional_relu_86_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","2.01%","0.05272","0.00823, 0.10211"
"Functional_relu_86_forward_output","Functional_relu_86_forward_output","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_696_forward_input.0","NN_Conv2d_696_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_696_forward_output","NN_Conv2d_696_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_697_forward_input.0","NN_Conv2d_697_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_697_forward_output","NN_Conv2d_697_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_698_forward_input.0","NN_Conv2d_698_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_698_forward_output","NN_Conv2d_698_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_699_forward_input.0","NN_Conv2d_699_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_699_forward_output","NN_Conv2d_699_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_700_forward_input.0","NN_Conv2d_700_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_700_forward_output","NN_Conv2d_700_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_701_forward_input.0","NN_Conv2d_701_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_701_forward_output","NN_Conv2d_701_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_702_forward_input.0","NN_Conv2d_702_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_702_forward_output","NN_Conv2d_702_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_Conv2d_703_forward_input.0","NN_Conv2d_703_forward_input.0","(10, 1024, 14, 14)","(10, 1024, 14, 14)","False","28.04%","0.32191","0.00548, 0.08221"
"NN_Conv2d_703_forward_output","NN_Conv2d_703_forward_output","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_16_forward_input.0","NN_AvgPool2d_16_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_16_forward_output","NN_AvgPool2d_16_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_17_forward_input.0","NN_AvgPool2d_17_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_17_forward_output","NN_AvgPool2d_17_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_18_forward_input.0","NN_AvgPool2d_18_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_18_forward_output","NN_AvgPool2d_18_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_19_forward_input.0","NN_AvgPool2d_19_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_19_forward_output","NN_AvgPool2d_19_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_20_forward_input.0","NN_AvgPool2d_20_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_20_forward_output","NN_AvgPool2d_20_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_21_forward_input.0","NN_AvgPool2d_21_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_21_forward_output","NN_AvgPool2d_21_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_22_forward_input.0","NN_AvgPool2d_22_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_22_forward_output","NN_AvgPool2d_22_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_AvgPool2d_23_forward_input.0","NN_AvgPool2d_23_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.17%","-0.01377","0.00514, 0.02739"
"NN_AvgPool2d_23_forward_output","NN_AvgPool2d_23_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_704_forward_input.0","NN_BatchNorm2d_704_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_704_forward_output","NN_BatchNorm2d_704_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_705_forward_input.0","NN_BatchNorm2d_705_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_705_forward_output","NN_BatchNorm2d_705_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_706_forward_input.0","NN_BatchNorm2d_706_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_706_forward_output","NN_BatchNorm2d_706_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_707_forward_input.0","NN_BatchNorm2d_707_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_707_forward_output","NN_BatchNorm2d_707_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_708_forward_input.0","NN_BatchNorm2d_708_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_708_forward_output","NN_BatchNorm2d_708_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_709_forward_input.0","NN_BatchNorm2d_709_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_709_forward_output","NN_BatchNorm2d_709_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_710_forward_input.0","NN_BatchNorm2d_710_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_710_forward_output","NN_BatchNorm2d_710_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_711_forward_input.0","NN_BatchNorm2d_711_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"NN_BatchNorm2d_711_forward_output","NN_BatchNorm2d_711_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"Functional_relu_87_forward_input.0","Functional_relu_87_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"Functional_relu_87_forward_output","Functional_relu_87_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_704_forward_input.0","NN_Conv2d_704_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_704_forward_output","NN_Conv2d_704_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_705_forward_input.0","NN_Conv2d_705_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_705_forward_output","NN_Conv2d_705_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_706_forward_input.0","NN_Conv2d_706_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_706_forward_output","NN_Conv2d_706_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_707_forward_input.0","NN_Conv2d_707_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_707_forward_output","NN_Conv2d_707_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_708_forward_input.0","NN_Conv2d_708_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_708_forward_output","NN_Conv2d_708_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_709_forward_input.0","NN_Conv2d_709_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_709_forward_output","NN_Conv2d_709_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_710_forward_input.0","NN_Conv2d_710_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_710_forward_output","NN_Conv2d_710_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_Conv2d_711_forward_input.0","NN_Conv2d_711_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.56%","0.30723","0.00346, 0.01599"
"NN_Conv2d_711_forward_output","NN_Conv2d_711_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_712_forward_input.0","NN_BatchNorm2d_712_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_712_forward_output","NN_BatchNorm2d_712_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_713_forward_input.0","NN_BatchNorm2d_713_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_713_forward_output","NN_BatchNorm2d_713_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_714_forward_input.0","NN_BatchNorm2d_714_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_714_forward_output","NN_BatchNorm2d_714_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_715_forward_input.0","NN_BatchNorm2d_715_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_715_forward_output","NN_BatchNorm2d_715_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_716_forward_input.0","NN_BatchNorm2d_716_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_716_forward_output","NN_BatchNorm2d_716_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_717_forward_input.0","NN_BatchNorm2d_717_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_717_forward_output","NN_BatchNorm2d_717_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_718_forward_input.0","NN_BatchNorm2d_718_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_718_forward_output","NN_BatchNorm2d_718_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_719_forward_input.0","NN_BatchNorm2d_719_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"NN_BatchNorm2d_719_forward_output","NN_BatchNorm2d_719_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"Functional_relu_88_forward_input.0","Functional_relu_88_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","0.00373","0.00218, 0.00925"
"Functional_relu_88_forward_output","Functional_relu_88_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_712_forward_input.0","NN_Conv2d_712_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_712_forward_output","NN_Conv2d_712_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_713_forward_input.0","NN_Conv2d_713_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_713_forward_output","NN_Conv2d_713_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_714_forward_input.0","NN_Conv2d_714_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_714_forward_output","NN_Conv2d_714_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_715_forward_input.0","NN_Conv2d_715_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_715_forward_output","NN_Conv2d_715_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_716_forward_input.0","NN_Conv2d_716_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_716_forward_output","NN_Conv2d_716_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_717_forward_input.0","NN_Conv2d_717_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_717_forward_output","NN_Conv2d_717_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_718_forward_input.0","NN_Conv2d_718_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_718_forward_output","NN_Conv2d_718_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"NN_Conv2d_719_forward_input.0","NN_Conv2d_719_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.28%","0.32887","0.00146, 0.00512"
"NN_Conv2d_719_forward_output","NN_Conv2d_719_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"Functional_concat_42_forward_input.0.0","Torch_cat_42_forward_input.0.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.31%","-0.01395","0.00512, 0.02632"
"Functional_concat_42_forward_input.0.1","Torch_cat_42_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","14.10%","0.24009","0.00064, 0.00248"
"","Torch_cat_42_forward_output","","(10, 544, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_42_forward_output","","(10, 544, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_720_forward_input.0","NN_BatchNorm2d_720_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_720_forward_output","NN_BatchNorm2d_720_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_721_forward_input.0","NN_BatchNorm2d_721_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_721_forward_output","NN_BatchNorm2d_721_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_722_forward_input.0","NN_BatchNorm2d_722_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_722_forward_output","NN_BatchNorm2d_722_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_723_forward_input.0","NN_BatchNorm2d_723_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_723_forward_output","NN_BatchNorm2d_723_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_724_forward_input.0","NN_BatchNorm2d_724_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_724_forward_output","NN_BatchNorm2d_724_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_725_forward_input.0","NN_BatchNorm2d_725_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_725_forward_output","NN_BatchNorm2d_725_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_726_forward_input.0","NN_BatchNorm2d_726_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_726_forward_output","NN_BatchNorm2d_726_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_727_forward_input.0","NN_BatchNorm2d_727_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"NN_BatchNorm2d_727_forward_output","NN_BatchNorm2d_727_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"Functional_relu_89_forward_input.0","Functional_relu_89_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","2.06%","-0.01359","0.00486, 0.02632"
"Functional_relu_89_forward_output","Functional_relu_89_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.49%","0.30740","0.00328, 0.01599"
"NN_Conv2d_720_forward_input.0","NN_Conv2d_720_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.49%","0.30740","0.00328, 0.01599"
"NN_Conv2d_720_forward_output","NN_Conv2d_720_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.15%","0.08209","0.00209, 0.00835"
"NN_Conv2d_721_forward_input.0","NN_Conv2d_721_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.49%","0.30740","0.00328, 0.01599"
"NN_Conv2d_721_forward_output","NN_Conv2d_721_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.15%","0.08209","0.00209, 0.00835"
"NN_Conv2d_722_forward_input.0","NN_Conv2d_722_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.49%","0.30740","0.00328, 0.01599"
"NN_Conv2d_722_forward_output","NN_Conv2d_722_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.15%","0.08209","0.00209, 0.00835"
"NN_Conv2d_723_forward_input.0","NN_Conv2d_723_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.49%","0.30740","0.00328, 0.01599"
"NN_Conv2d_723_forward_output","NN_Conv2d_723_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.15%","0.08209","0.00209, 0.00835"
