"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_636_forward_input.0","NN_BatchNorm2d_636_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_636_forward_output","NN_BatchNorm2d_636_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_637_forward_input.0","NN_BatchNorm2d_637_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_637_forward_output","NN_BatchNorm2d_637_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_638_forward_input.0","NN_BatchNorm2d_638_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_638_forward_output","NN_BatchNorm2d_638_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_639_forward_input.0","NN_BatchNorm2d_639_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_639_forward_output","NN_BatchNorm2d_639_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_640_forward_input.0","NN_BatchNorm2d_640_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_640_forward_output","NN_BatchNorm2d_640_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_641_forward_input.0","NN_BatchNorm2d_641_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"NN_BatchNorm2d_641_forward_output","NN_BatchNorm2d_641_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"Functional_relu_105_forward_input.0","Functional_relu_105_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"Functional_relu_105_forward_output","Functional_relu_105_forward_output","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_636_forward_input.0","NN_Conv2d_636_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_636_forward_output","NN_Conv2d_636_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_Conv2d_637_forward_input.0","NN_Conv2d_637_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_637_forward_output","NN_Conv2d_637_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_Conv2d_638_forward_input.0","NN_Conv2d_638_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_638_forward_output","NN_Conv2d_638_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_Conv2d_639_forward_input.0","NN_Conv2d_639_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_639_forward_output","NN_Conv2d_639_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_Conv2d_640_forward_input.0","NN_Conv2d_640_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_640_forward_output","NN_Conv2d_640_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_Conv2d_641_forward_input.0","NN_Conv2d_641_forward_input.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","28.46%","0.30742","0.00238, 0.01619"
"NN_Conv2d_641_forward_output","NN_Conv2d_641_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_642_forward_input.0","NN_BatchNorm2d_642_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_642_forward_output","NN_BatchNorm2d_642_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_643_forward_input.0","NN_BatchNorm2d_643_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_643_forward_output","NN_BatchNorm2d_643_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_644_forward_input.0","NN_BatchNorm2d_644_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_644_forward_output","NN_BatchNorm2d_644_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_645_forward_input.0","NN_BatchNorm2d_645_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_645_forward_output","NN_BatchNorm2d_645_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_646_forward_input.0","NN_BatchNorm2d_646_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_646_forward_output","NN_BatchNorm2d_646_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_647_forward_input.0","NN_BatchNorm2d_647_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"NN_BatchNorm2d_647_forward_output","NN_BatchNorm2d_647_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"Functional_relu_106_forward_input.0","Functional_relu_106_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.67%","0.10556","0.00158, 0.00632"
"Functional_relu_106_forward_output","Functional_relu_106_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_642_forward_input.0","NN_Conv2d_642_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_642_forward_output","NN_Conv2d_642_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"NN_Conv2d_643_forward_input.0","NN_Conv2d_643_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_643_forward_output","NN_Conv2d_643_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"NN_Conv2d_644_forward_input.0","NN_Conv2d_644_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_644_forward_output","NN_Conv2d_644_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"NN_Conv2d_645_forward_input.0","NN_Conv2d_645_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_645_forward_output","NN_Conv2d_645_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"NN_Conv2d_646_forward_input.0","NN_Conv2d_646_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_646_forward_output","NN_Conv2d_646_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"NN_Conv2d_647_forward_input.0","NN_Conv2d_647_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.04%","0.40246","0.00114, 0.00431"
"NN_Conv2d_647_forward_output","NN_Conv2d_647_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"Functional_concat_51_forward_input.0.0","Torch_cat_51_forward_input.0.0","(10, 800, 7, 7)","(10, 800, 7, 7)","False","4.34%","-0.01320","0.00352, 0.02621"
"Functional_concat_51_forward_input.0.1","Torch_cat_51_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.34%","0.02810","0.00066, 0.00279"
"","Torch_cat_51_forward_output","","(10, 832, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_51_forward_output","","(10, 832, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_648_forward_input.0","NN_BatchNorm2d_648_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_648_forward_output","NN_BatchNorm2d_648_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_649_forward_input.0","NN_BatchNorm2d_649_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_649_forward_output","NN_BatchNorm2d_649_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_650_forward_input.0","NN_BatchNorm2d_650_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_650_forward_output","NN_BatchNorm2d_650_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_651_forward_input.0","NN_BatchNorm2d_651_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_651_forward_output","NN_BatchNorm2d_651_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_652_forward_input.0","NN_BatchNorm2d_652_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_652_forward_output","NN_BatchNorm2d_652_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_653_forward_input.0","NN_BatchNorm2d_653_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"NN_BatchNorm2d_653_forward_output","NN_BatchNorm2d_653_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"Functional_relu_107_forward_input.0","Functional_relu_107_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"Functional_relu_107_forward_output","Functional_relu_107_forward_output","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_648_forward_input.0","NN_Conv2d_648_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_648_forward_output","NN_Conv2d_648_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_Conv2d_649_forward_input.0","NN_Conv2d_649_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_649_forward_output","NN_Conv2d_649_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_Conv2d_650_forward_input.0","NN_Conv2d_650_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_650_forward_output","NN_Conv2d_650_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_Conv2d_651_forward_input.0","NN_Conv2d_651_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_651_forward_output","NN_Conv2d_651_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_Conv2d_652_forward_input.0","NN_Conv2d_652_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_652_forward_output","NN_Conv2d_652_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_Conv2d_653_forward_input.0","NN_Conv2d_653_forward_input.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","29.05%","0.30743","0.00231, 0.01619"
"NN_Conv2d_653_forward_output","NN_Conv2d_653_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_654_forward_input.0","NN_BatchNorm2d_654_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_654_forward_output","NN_BatchNorm2d_654_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_655_forward_input.0","NN_BatchNorm2d_655_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_655_forward_output","NN_BatchNorm2d_655_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_656_forward_input.0","NN_BatchNorm2d_656_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_656_forward_output","NN_BatchNorm2d_656_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_657_forward_input.0","NN_BatchNorm2d_657_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_657_forward_output","NN_BatchNorm2d_657_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_658_forward_input.0","NN_BatchNorm2d_658_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_658_forward_output","NN_BatchNorm2d_658_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_659_forward_input.0","NN_BatchNorm2d_659_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"NN_BatchNorm2d_659_forward_output","NN_BatchNorm2d_659_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"Functional_relu_108_forward_input.0","Functional_relu_108_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.11%","-0.17173","0.00180, 0.00649"
"Functional_relu_108_forward_output","Functional_relu_108_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_654_forward_input.0","NN_Conv2d_654_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_654_forward_output","NN_Conv2d_654_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"NN_Conv2d_655_forward_input.0","NN_Conv2d_655_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_655_forward_output","NN_Conv2d_655_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"NN_Conv2d_656_forward_input.0","NN_Conv2d_656_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_656_forward_output","NN_Conv2d_656_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"NN_Conv2d_657_forward_input.0","NN_Conv2d_657_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_657_forward_output","NN_Conv2d_657_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"NN_Conv2d_658_forward_input.0","NN_Conv2d_658_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_658_forward_output","NN_Conv2d_658_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"NN_Conv2d_659_forward_input.0","NN_Conv2d_659_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.89%","0.28042","0.00109, 0.00528"
"NN_Conv2d_659_forward_output","NN_Conv2d_659_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"Functional_concat_52_forward_input.0.0","Torch_cat_52_forward_input.0.0","(10, 832, 7, 7)","(10, 832, 7, 7)","False","4.65%","-0.01315","0.00341, 0.02621"
"Functional_concat_52_forward_input.0.1","Torch_cat_52_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.40%","-0.20661","0.00077, 0.00309"
"","Torch_cat_52_forward_output","","(10, 864, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_52_forward_output","","(10, 864, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_660_forward_input.0","NN_BatchNorm2d_660_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_660_forward_output","NN_BatchNorm2d_660_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_661_forward_input.0","NN_BatchNorm2d_661_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_661_forward_output","NN_BatchNorm2d_661_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_662_forward_input.0","NN_BatchNorm2d_662_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_662_forward_output","NN_BatchNorm2d_662_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_663_forward_input.0","NN_BatchNorm2d_663_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_663_forward_output","NN_BatchNorm2d_663_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_664_forward_input.0","NN_BatchNorm2d_664_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_664_forward_output","NN_BatchNorm2d_664_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_665_forward_input.0","NN_BatchNorm2d_665_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"NN_BatchNorm2d_665_forward_output","NN_BatchNorm2d_665_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"Functional_relu_109_forward_input.0","Functional_relu_109_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","4.78%","-0.01338","0.00331, 0.02621"
"Functional_relu_109_forward_output","Functional_relu_109_forward_output","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_660_forward_input.0","NN_Conv2d_660_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_660_forward_output","NN_Conv2d_660_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_Conv2d_661_forward_input.0","NN_Conv2d_661_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_661_forward_output","NN_Conv2d_661_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_Conv2d_662_forward_input.0","NN_Conv2d_662_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_662_forward_output","NN_Conv2d_662_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_Conv2d_663_forward_input.0","NN_Conv2d_663_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_663_forward_output","NN_Conv2d_663_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_Conv2d_664_forward_input.0","NN_Conv2d_664_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_664_forward_output","NN_Conv2d_664_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_Conv2d_665_forward_input.0","NN_Conv2d_665_forward_input.0","(10, 864, 7, 7)","(10, 864, 7, 7)","False","29.21%","0.30730","0.00224, 0.01619"
"NN_Conv2d_665_forward_output","NN_Conv2d_665_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_666_forward_input.0","NN_BatchNorm2d_666_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_666_forward_output","NN_BatchNorm2d_666_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_667_forward_input.0","NN_BatchNorm2d_667_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_667_forward_output","NN_BatchNorm2d_667_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_668_forward_input.0","NN_BatchNorm2d_668_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_668_forward_output","NN_BatchNorm2d_668_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_669_forward_input.0","NN_BatchNorm2d_669_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_669_forward_output","NN_BatchNorm2d_669_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_670_forward_input.0","NN_BatchNorm2d_670_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_670_forward_output","NN_BatchNorm2d_670_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_671_forward_input.0","NN_BatchNorm2d_671_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"NN_BatchNorm2d_671_forward_output","NN_BatchNorm2d_671_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"Functional_relu_110_forward_input.0","Functional_relu_110_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","5.33%","0.08027","0.00143, 0.00650"
"Functional_relu_110_forward_output","Functional_relu_110_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.81%","0.37403","0.00107, 0.00484"
"NN_Conv2d_666_forward_input.0","NN_Conv2d_666_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.81%","0.37403","0.00107, 0.00484"
"NN_Conv2d_666_forward_output","NN_Conv2d_666_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.93%","-0.03944","0.00074, 0.00223"
"NN_Conv2d_667_forward_input.0","NN_Conv2d_667_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.81%","0.37403","0.00107, 0.00484"
"NN_Conv2d_667_forward_output","NN_Conv2d_667_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.93%","-0.03944","0.00074, 0.00223"
"NN_Conv2d_668_forward_input.0","NN_Conv2d_668_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.81%","0.37403","0.00107, 0.00484"
"NN_Conv2d_668_forward_output","NN_Conv2d_668_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.93%","-0.03944","0.00074, 0.00223"
"NN_Conv2d_669_forward_input.0","NN_Conv2d_669_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.81%","0.37403","0.00107, 0.00484"
"NN_Conv2d_669_forward_output","NN_Conv2d_669_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.93%","-0.03944","0.00074, 0.00223"
