"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"Functional_relu_89_forward_output","Functional_relu_89_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.35%","0.31025","0.00385, 0.02214"
"NN_Conv2d_180_forward_input.0","NN_Conv2d_180_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.35%","0.31025","0.00385, 0.02214"
"NN_Conv2d_180_forward_output","NN_Conv2d_180_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"NN_Conv2d_181_forward_input.0","NN_Conv2d_181_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.35%","0.31025","0.00385, 0.02214"
"NN_Conv2d_181_forward_output","NN_Conv2d_181_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"NN_BatchNorm2d_182_forward_input.0","NN_BatchNorm2d_182_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"NN_BatchNorm2d_182_forward_output","NN_BatchNorm2d_182_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"NN_BatchNorm2d_183_forward_input.0","NN_BatchNorm2d_183_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"NN_BatchNorm2d_183_forward_output","NN_BatchNorm2d_183_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"Functional_relu_90_forward_input.0","Functional_relu_90_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.54%","0.07844","0.00247, 0.01155"
"Functional_relu_90_forward_output","Functional_relu_90_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","29.32%","0.34083","0.00172, 0.00649"
"NN_Conv2d_182_forward_input.0","NN_Conv2d_182_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","29.32%","0.34083","0.00172, 0.00649"
"NN_Conv2d_182_forward_output","NN_Conv2d_182_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.69%","0.19795","0.00089, 0.00314"
"NN_Conv2d_183_forward_input.0","NN_Conv2d_183_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","29.32%","0.34083","0.00172, 0.00649"
"NN_Conv2d_183_forward_output","NN_Conv2d_183_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.69%","0.19795","0.00089, 0.00314"
"Functional_concat_43_forward_input.0.0","Torch_cat_43_forward_input.0.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.39%","-0.01525","0.00573, 0.03478"
"Functional_concat_43_forward_input.0.1","Torch_cat_43_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.69%","0.19795","0.00089, 0.00314"
"","Torch_cat_43_forward_output","","(10, 576, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_43_forward_output","","(10, 576, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_184_forward_input.0","NN_BatchNorm2d_184_forward_input.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"NN_BatchNorm2d_184_forward_output","NN_BatchNorm2d_184_forward_output","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"NN_BatchNorm2d_185_forward_input.0","NN_BatchNorm2d_185_forward_input.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"NN_BatchNorm2d_185_forward_output","NN_BatchNorm2d_185_forward_output","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"Functional_relu_91_forward_input.0","Functional_relu_91_forward_input.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"Functional_relu_91_forward_output","Functional_relu_91_forward_output","(10, 576, 7, 7)","(10, 576, 7, 7)","False","25.40%","0.31050","0.00365, 0.02214"
"NN_Conv2d_184_forward_input.0","NN_Conv2d_184_forward_input.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","25.40%","0.31050","0.00365, 0.02214"
"NN_Conv2d_184_forward_output","NN_Conv2d_184_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"NN_Conv2d_185_forward_input.0","NN_Conv2d_185_forward_input.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","25.40%","0.31050","0.00365, 0.02214"
"NN_Conv2d_185_forward_output","NN_Conv2d_185_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"NN_BatchNorm2d_186_forward_input.0","NN_BatchNorm2d_186_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"NN_BatchNorm2d_186_forward_output","NN_BatchNorm2d_186_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"NN_BatchNorm2d_187_forward_input.0","NN_BatchNorm2d_187_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"NN_BatchNorm2d_187_forward_output","NN_BatchNorm2d_187_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"Functional_relu_92_forward_input.0","Functional_relu_92_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.64%","-0.00544","0.00235, 0.01343"
"Functional_relu_92_forward_output","Functional_relu_92_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.22%","0.33958","0.00150, 0.00658"
"NN_Conv2d_186_forward_input.0","NN_Conv2d_186_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.22%","0.33958","0.00150, 0.00658"
"NN_Conv2d_186_forward_output","NN_Conv2d_186_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.07%","-0.12784","0.00078, 0.00296"
"NN_Conv2d_187_forward_input.0","NN_Conv2d_187_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.22%","0.33958","0.00150, 0.00658"
"NN_Conv2d_187_forward_output","NN_Conv2d_187_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.07%","-0.12784","0.00078, 0.00296"
"Functional_concat_44_forward_input.0.0","Torch_cat_44_forward_input.0.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","1.74%","-0.01489","0.00546, 0.03478"
"Functional_concat_44_forward_input.0.1","Torch_cat_44_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.07%","-0.12784","0.00078, 0.00296"
"","Torch_cat_44_forward_output","","(10, 608, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_44_forward_output","","(10, 608, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_188_forward_input.0","NN_BatchNorm2d_188_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"NN_BatchNorm2d_188_forward_output","NN_BatchNorm2d_188_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"NN_BatchNorm2d_189_forward_input.0","NN_BatchNorm2d_189_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"NN_BatchNorm2d_189_forward_output","NN_BatchNorm2d_189_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"Functional_relu_93_forward_input.0","Functional_relu_93_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"Functional_relu_93_forward_output","Functional_relu_93_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","25.79%","0.31046","0.00349, 0.02214"
"NN_Conv2d_188_forward_input.0","NN_Conv2d_188_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","25.79%","0.31046","0.00349, 0.02214"
"NN_Conv2d_188_forward_output","NN_Conv2d_188_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"NN_Conv2d_189_forward_input.0","NN_Conv2d_189_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","25.79%","0.31046","0.00349, 0.02214"
"NN_Conv2d_189_forward_output","NN_Conv2d_189_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"NN_BatchNorm2d_190_forward_input.0","NN_BatchNorm2d_190_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"NN_BatchNorm2d_190_forward_output","NN_BatchNorm2d_190_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"NN_BatchNorm2d_191_forward_input.0","NN_BatchNorm2d_191_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"NN_BatchNorm2d_191_forward_output","NN_BatchNorm2d_191_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"Functional_relu_94_forward_input.0","Functional_relu_94_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.33%","0.03342","0.00221, 0.00857"
"Functional_relu_94_forward_output","Functional_relu_94_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.39%","0.30950","0.00153, 0.00716"
"NN_Conv2d_190_forward_input.0","NN_Conv2d_190_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.39%","0.30950","0.00153, 0.00716"
"NN_Conv2d_190_forward_output","NN_Conv2d_190_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.27%","0.18698","0.00069, 0.00249"
"NN_Conv2d_191_forward_input.0","NN_Conv2d_191_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.39%","0.30950","0.00153, 0.00716"
"NN_Conv2d_191_forward_output","NN_Conv2d_191_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.27%","0.18698","0.00069, 0.00249"
"Functional_concat_45_forward_input.0.0","Torch_cat_45_forward_input.0.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.08%","-0.01500","0.00521, 0.03478"
"Functional_concat_45_forward_input.0.1","Torch_cat_45_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.27%","0.18698","0.00069, 0.00249"
"","Torch_cat_45_forward_output","","(10, 640, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_45_forward_output","","(10, 640, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_192_forward_input.0","NN_BatchNorm2d_192_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"NN_BatchNorm2d_192_forward_output","NN_BatchNorm2d_192_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"NN_BatchNorm2d_193_forward_input.0","NN_BatchNorm2d_193_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"NN_BatchNorm2d_193_forward_output","NN_BatchNorm2d_193_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"Functional_relu_95_forward_input.0","Functional_relu_95_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"Functional_relu_95_forward_output","Functional_relu_95_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.39%","0.31049","0.00334, 0.02214"
"NN_Conv2d_192_forward_input.0","NN_Conv2d_192_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.39%","0.31049","0.00334, 0.02214"
"NN_Conv2d_192_forward_output","NN_Conv2d_192_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"NN_Conv2d_193_forward_input.0","NN_Conv2d_193_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.39%","0.31049","0.00334, 0.02214"
"NN_Conv2d_193_forward_output","NN_Conv2d_193_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"NN_BatchNorm2d_194_forward_input.0","NN_BatchNorm2d_194_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"NN_BatchNorm2d_194_forward_output","NN_BatchNorm2d_194_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"NN_BatchNorm2d_195_forward_input.0","NN_BatchNorm2d_195_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"NN_BatchNorm2d_195_forward_output","NN_BatchNorm2d_195_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"Functional_relu_96_forward_input.0","Functional_relu_96_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.63%","0.01439","0.00217, 0.01094"
"Functional_relu_96_forward_output","Functional_relu_96_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.70%","0.36264","0.00142, 0.00690"
"NN_Conv2d_194_forward_input.0","NN_Conv2d_194_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.70%","0.36264","0.00142, 0.00690"
"NN_Conv2d_194_forward_output","NN_Conv2d_194_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.35%","0.00574","0.00085, 0.00293"
"NN_Conv2d_195_forward_input.0","NN_Conv2d_195_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.70%","0.36264","0.00142, 0.00690"
"NN_Conv2d_195_forward_output","NN_Conv2d_195_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.35%","0.00574","0.00085, 0.00293"
"Functional_concat_46_forward_input.0.0","Torch_cat_46_forward_input.0.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.44%","-0.01480","0.00499, 0.03478"
"Functional_concat_46_forward_input.0.1","Torch_cat_46_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.35%","0.00574","0.00085, 0.00293"
"","Torch_cat_46_forward_output","","(10, 672, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_46_forward_output","","(10, 672, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_196_forward_input.0","NN_BatchNorm2d_196_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"NN_BatchNorm2d_196_forward_output","NN_BatchNorm2d_196_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"NN_BatchNorm2d_197_forward_input.0","NN_BatchNorm2d_197_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"NN_BatchNorm2d_197_forward_output","NN_BatchNorm2d_197_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"Functional_relu_97_forward_input.0","Functional_relu_97_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"Functional_relu_97_forward_output","Functional_relu_97_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.74%","0.31044","0.00322, 0.02214"
"NN_Conv2d_196_forward_input.0","NN_Conv2d_196_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.74%","0.31044","0.00322, 0.02214"
"NN_Conv2d_196_forward_output","NN_Conv2d_196_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"NN_Conv2d_197_forward_input.0","NN_Conv2d_197_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.74%","0.31044","0.00322, 0.02214"
"NN_Conv2d_197_forward_output","NN_Conv2d_197_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"NN_BatchNorm2d_198_forward_input.0","NN_BatchNorm2d_198_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"NN_BatchNorm2d_198_forward_output","NN_BatchNorm2d_198_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"NN_BatchNorm2d_199_forward_input.0","NN_BatchNorm2d_199_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"NN_BatchNorm2d_199_forward_output","NN_BatchNorm2d_199_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"Functional_relu_98_forward_input.0","Functional_relu_98_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.90%","0.01517","0.00202, 0.00896"
"Functional_relu_98_forward_output","Functional_relu_98_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","28.32%","0.35331","0.00129, 0.00609"
"NN_Conv2d_198_forward_input.0","NN_Conv2d_198_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","28.32%","0.35331","0.00129, 0.00609"
"NN_Conv2d_198_forward_output","NN_Conv2d_198_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.58%","-0.07650","0.00073, 0.00273"
"NN_Conv2d_199_forward_input.0","NN_Conv2d_199_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","28.32%","0.35331","0.00129, 0.00609"
"NN_Conv2d_199_forward_output","NN_Conv2d_199_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.58%","-0.07650","0.00073, 0.00273"
"Functional_concat_47_forward_input.0.0","Torch_cat_47_forward_input.0.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.67%","-0.01478","0.00479, 0.03478"
"Functional_concat_47_forward_input.0.1","Torch_cat_47_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.58%","-0.07650","0.00073, 0.00273"
"","Torch_cat_47_forward_output","","(10, 704, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_47_forward_output","","(10, 704, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_200_forward_input.0","NN_BatchNorm2d_200_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"NN_BatchNorm2d_200_forward_output","NN_BatchNorm2d_200_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"NN_BatchNorm2d_201_forward_input.0","NN_BatchNorm2d_201_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"NN_BatchNorm2d_201_forward_output","NN_BatchNorm2d_201_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"Functional_relu_99_forward_input.0","Functional_relu_99_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"Functional_relu_99_forward_output","Functional_relu_99_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.08%","0.31038","0.00309, 0.02214"
"NN_Conv2d_200_forward_input.0","NN_Conv2d_200_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.08%","0.31038","0.00309, 0.02214"
"NN_Conv2d_200_forward_output","NN_Conv2d_200_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"NN_Conv2d_201_forward_input.0","NN_Conv2d_201_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.08%","0.31038","0.00309, 0.02214"
"NN_Conv2d_201_forward_output","NN_Conv2d_201_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"NN_BatchNorm2d_202_forward_input.0","NN_BatchNorm2d_202_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"NN_BatchNorm2d_202_forward_output","NN_BatchNorm2d_202_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"NN_BatchNorm2d_203_forward_input.0","NN_BatchNorm2d_203_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"NN_BatchNorm2d_203_forward_output","NN_BatchNorm2d_203_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"Functional_relu_100_forward_input.0","Functional_relu_100_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.83%","0.08230","0.00194, 0.00985"
"Functional_relu_100_forward_output","Functional_relu_100_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.33%","0.42176","0.00125, 0.00654"
"NN_Conv2d_202_forward_input.0","NN_Conv2d_202_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.33%","0.42176","0.00125, 0.00654"
"NN_Conv2d_202_forward_output","NN_Conv2d_202_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.67%","-0.09124","0.00066, 0.00253"
"NN_Conv2d_203_forward_input.0","NN_Conv2d_203_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","25.33%","0.42176","0.00125, 0.00654"
"NN_Conv2d_203_forward_output","NN_Conv2d_203_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.67%","-0.09124","0.00066, 0.00253"
"Functional_concat_48_forward_input.0.0","Torch_cat_48_forward_input.0.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","2.85%","-0.01483","0.00461, 0.03478"
"Functional_concat_48_forward_input.0.1","Torch_cat_48_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.67%","-0.09124","0.00066, 0.00253"
"","Torch_cat_48_forward_output","","(10, 736, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_48_forward_output","","(10, 736, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_204_forward_input.0","NN_BatchNorm2d_204_forward_input.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"NN_BatchNorm2d_204_forward_output","NN_BatchNorm2d_204_forward_output","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"NN_BatchNorm2d_205_forward_input.0","NN_BatchNorm2d_205_forward_input.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"NN_BatchNorm2d_205_forward_output","NN_BatchNorm2d_205_forward_output","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"Functional_relu_101_forward_input.0","Functional_relu_101_forward_input.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"Functional_relu_101_forward_output","Functional_relu_101_forward_output","(10, 736, 7, 7)","(10, 736, 7, 7)","False","27.32%","0.31037","0.00298, 0.02214"
"NN_Conv2d_204_forward_input.0","NN_Conv2d_204_forward_input.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","27.32%","0.31037","0.00298, 0.02214"
"NN_Conv2d_204_forward_output","NN_Conv2d_204_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"NN_Conv2d_205_forward_input.0","NN_Conv2d_205_forward_input.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","27.32%","0.31037","0.00298, 0.02214"
"NN_Conv2d_205_forward_output","NN_Conv2d_205_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"NN_BatchNorm2d_206_forward_input.0","NN_BatchNorm2d_206_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"NN_BatchNorm2d_206_forward_output","NN_BatchNorm2d_206_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"NN_BatchNorm2d_207_forward_input.0","NN_BatchNorm2d_207_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"NN_BatchNorm2d_207_forward_output","NN_BatchNorm2d_207_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"Functional_relu_102_forward_input.0","Functional_relu_102_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.52%","-0.18958","0.00244, 0.01100"
"Functional_relu_102_forward_output","Functional_relu_102_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.67%","0.20090","0.00153, 0.00850"
"NN_Conv2d_206_forward_input.0","NN_Conv2d_206_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.67%","0.20090","0.00153, 0.00850"
"NN_Conv2d_206_forward_output","NN_Conv2d_206_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.83%","-0.09107","0.00083, 0.00331"
"NN_Conv2d_207_forward_input.0","NN_Conv2d_207_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","23.67%","0.20090","0.00153, 0.00850"
"NN_Conv2d_207_forward_output","NN_Conv2d_207_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.83%","-0.09107","0.00083, 0.00331"
"Functional_concat_49_forward_input.0.0","Torch_cat_49_forward_input.0.0","(10, 736, 7, 7)","(10, 736, 7, 7)","False","3.14%","-0.01488","0.00443, 0.03478"
"Functional_concat_49_forward_input.0.1","Torch_cat_49_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.83%","-0.09107","0.00083, 0.00331"
"","Torch_cat_49_forward_output","","(10, 768, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_49_forward_output","","(10, 768, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_208_forward_input.0","NN_BatchNorm2d_208_forward_input.0","(10, 768, 7, 7)","(10, 768, 7, 7)","False","3.34%","-0.01496","0.00428, 0.03478"
"NN_BatchNorm2d_208_forward_output","NN_BatchNorm2d_208_forward_output","(10, 768, 7, 7)","(10, 768, 7, 7)","False","3.34%","-0.01496","0.00428, 0.03478"
"NN_BatchNorm2d_209_forward_input.0","NN_BatchNorm2d_209_forward_input.0","(10, 768, 7, 7)","(10, 768, 7, 7)","False","3.34%","-0.01496","0.00428, 0.03478"
