"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_BatchNorm2d_973_forward_output","NN_BatchNorm2d_973_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_974_forward_input.0","NN_BatchNorm2d_974_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_974_forward_output","NN_BatchNorm2d_974_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_975_forward_input.0","NN_BatchNorm2d_975_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_975_forward_output","NN_BatchNorm2d_975_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_976_forward_input.0","NN_BatchNorm2d_976_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_976_forward_output","NN_BatchNorm2d_976_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_977_forward_input.0","NN_BatchNorm2d_977_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_977_forward_output","NN_BatchNorm2d_977_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_978_forward_input.0","NN_BatchNorm2d_978_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_978_forward_output","NN_BatchNorm2d_978_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_979_forward_input.0","NN_BatchNorm2d_979_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"NN_BatchNorm2d_979_forward_output","NN_BatchNorm2d_979_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"Functional_relu_96_forward_input.0","Functional_relu_96_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.96%","0.01838","0.00210, 0.01036"
"Functional_relu_96_forward_output","Functional_relu_96_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_970_forward_input.0","NN_Conv2d_970_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_970_forward_output","NN_Conv2d_970_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_971_forward_input.0","NN_Conv2d_971_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_971_forward_output","NN_Conv2d_971_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_972_forward_input.0","NN_Conv2d_972_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_972_forward_output","NN_Conv2d_972_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_973_forward_input.0","NN_Conv2d_973_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_973_forward_output","NN_Conv2d_973_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_974_forward_input.0","NN_Conv2d_974_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_974_forward_output","NN_Conv2d_974_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_975_forward_input.0","NN_Conv2d_975_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_975_forward_output","NN_Conv2d_975_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_976_forward_input.0","NN_Conv2d_976_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_976_forward_output","NN_Conv2d_976_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_977_forward_input.0","NN_Conv2d_977_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_977_forward_output","NN_Conv2d_977_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_978_forward_input.0","NN_Conv2d_978_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_978_forward_output","NN_Conv2d_978_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"NN_Conv2d_979_forward_input.0","NN_Conv2d_979_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.13%","0.36043","0.00137, 0.00659"
"NN_Conv2d_979_forward_output","NN_Conv2d_979_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"Functional_concat_46_forward_input.0.0","Torch_cat_46_forward_input.0.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","2.62%","-0.01580","0.00485, 0.03317"
"Functional_concat_46_forward_input.0.1","Torch_cat_46_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.70%","0.02398","0.00081, 0.00275"
"","Torch_cat_46_forward_output","","(10, 672, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_46_forward_output","","(10, 672, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_980_forward_input.0","NN_BatchNorm2d_980_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_980_forward_output","NN_BatchNorm2d_980_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_981_forward_input.0","NN_BatchNorm2d_981_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_981_forward_output","NN_BatchNorm2d_981_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_982_forward_input.0","NN_BatchNorm2d_982_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_982_forward_output","NN_BatchNorm2d_982_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_983_forward_input.0","NN_BatchNorm2d_983_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_983_forward_output","NN_BatchNorm2d_983_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_984_forward_input.0","NN_BatchNorm2d_984_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_984_forward_output","NN_BatchNorm2d_984_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_985_forward_input.0","NN_BatchNorm2d_985_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_985_forward_output","NN_BatchNorm2d_985_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_986_forward_input.0","NN_BatchNorm2d_986_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_986_forward_output","NN_BatchNorm2d_986_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_987_forward_input.0","NN_BatchNorm2d_987_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_987_forward_output","NN_BatchNorm2d_987_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_988_forward_input.0","NN_BatchNorm2d_988_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_988_forward_output","NN_BatchNorm2d_988_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_989_forward_input.0","NN_BatchNorm2d_989_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"NN_BatchNorm2d_989_forward_output","NN_BatchNorm2d_989_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"Functional_relu_97_forward_input.0","Functional_relu_97_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"Functional_relu_97_forward_output","Functional_relu_97_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_980_forward_input.0","NN_Conv2d_980_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_980_forward_output","NN_Conv2d_980_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_981_forward_input.0","NN_Conv2d_981_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_981_forward_output","NN_Conv2d_981_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_982_forward_input.0","NN_Conv2d_982_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_982_forward_output","NN_Conv2d_982_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_983_forward_input.0","NN_Conv2d_983_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_983_forward_output","NN_Conv2d_983_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_984_forward_input.0","NN_Conv2d_984_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_984_forward_output","NN_Conv2d_984_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_985_forward_input.0","NN_Conv2d_985_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_985_forward_output","NN_Conv2d_985_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_986_forward_input.0","NN_Conv2d_986_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_986_forward_output","NN_Conv2d_986_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_987_forward_input.0","NN_Conv2d_987_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_987_forward_output","NN_Conv2d_987_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_988_forward_input.0","NN_Conv2d_988_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_988_forward_output","NN_Conv2d_988_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_Conv2d_989_forward_input.0","NN_Conv2d_989_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","26.83%","0.30726","0.00313, 0.02058"
"NN_Conv2d_989_forward_output","NN_Conv2d_989_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_990_forward_input.0","NN_BatchNorm2d_990_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_990_forward_output","NN_BatchNorm2d_990_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_991_forward_input.0","NN_BatchNorm2d_991_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_991_forward_output","NN_BatchNorm2d_991_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_992_forward_input.0","NN_BatchNorm2d_992_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_992_forward_output","NN_BatchNorm2d_992_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_993_forward_input.0","NN_BatchNorm2d_993_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_993_forward_output","NN_BatchNorm2d_993_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_994_forward_input.0","NN_BatchNorm2d_994_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_994_forward_output","NN_BatchNorm2d_994_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_995_forward_input.0","NN_BatchNorm2d_995_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_995_forward_output","NN_BatchNorm2d_995_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_996_forward_input.0","NN_BatchNorm2d_996_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_996_forward_output","NN_BatchNorm2d_996_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_997_forward_input.0","NN_BatchNorm2d_997_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_997_forward_output","NN_BatchNorm2d_997_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_998_forward_input.0","NN_BatchNorm2d_998_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_998_forward_output","NN_BatchNorm2d_998_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_999_forward_input.0","NN_BatchNorm2d_999_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"NN_BatchNorm2d_999_forward_output","NN_BatchNorm2d_999_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"Functional_relu_98_forward_input.0","Functional_relu_98_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.91%","0.02006","0.00194, 0.00844"
"Functional_relu_98_forward_output","Functional_relu_98_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_990_forward_input.0","NN_Conv2d_990_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_990_forward_output","NN_Conv2d_990_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_991_forward_input.0","NN_Conv2d_991_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_991_forward_output","NN_Conv2d_991_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_992_forward_input.0","NN_Conv2d_992_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_992_forward_output","NN_Conv2d_992_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_993_forward_input.0","NN_Conv2d_993_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_993_forward_output","NN_Conv2d_993_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_994_forward_input.0","NN_Conv2d_994_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_994_forward_output","NN_Conv2d_994_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_995_forward_input.0","NN_Conv2d_995_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_995_forward_output","NN_Conv2d_995_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_996_forward_input.0","NN_Conv2d_996_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_996_forward_output","NN_Conv2d_996_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_997_forward_input.0","NN_Conv2d_997_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_997_forward_output","NN_Conv2d_997_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_998_forward_input.0","NN_Conv2d_998_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_998_forward_output","NN_Conv2d_998_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"NN_Conv2d_999_forward_input.0","NN_Conv2d_999_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.72%","0.36418","0.00124, 0.00497"
"NN_Conv2d_999_forward_output","NN_Conv2d_999_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"Functional_concat_47_forward_input.0.0","Torch_cat_47_forward_input.0.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","2.86%","-0.01575","0.00466, 0.03317"
"Functional_concat_47_forward_input.0.1","Torch_cat_47_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","6.65%","-0.04869","0.00069, 0.00250"
"","Torch_cat_47_forward_output","","(10, 704, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_47_forward_output","","(10, 704, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_1000_forward_input.0","NN_BatchNorm2d_1000_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1000_forward_output","NN_BatchNorm2d_1000_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1001_forward_input.0","NN_BatchNorm2d_1001_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1001_forward_output","NN_BatchNorm2d_1001_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1002_forward_input.0","NN_BatchNorm2d_1002_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1002_forward_output","NN_BatchNorm2d_1002_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1003_forward_input.0","NN_BatchNorm2d_1003_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1003_forward_output","NN_BatchNorm2d_1003_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1004_forward_input.0","NN_BatchNorm2d_1004_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1004_forward_output","NN_BatchNorm2d_1004_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1005_forward_input.0","NN_BatchNorm2d_1005_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1005_forward_output","NN_BatchNorm2d_1005_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1006_forward_input.0","NN_BatchNorm2d_1006_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1006_forward_output","NN_BatchNorm2d_1006_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1007_forward_input.0","NN_BatchNorm2d_1007_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1007_forward_output","NN_BatchNorm2d_1007_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1008_forward_input.0","NN_BatchNorm2d_1008_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1008_forward_output","NN_BatchNorm2d_1008_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1009_forward_input.0","NN_BatchNorm2d_1009_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"NN_BatchNorm2d_1009_forward_output","NN_BatchNorm2d_1009_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"Functional_relu_99_forward_input.0","Functional_relu_99_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.04%","-0.01577","0.00448, 0.03317"
"Functional_relu_99_forward_output","Functional_relu_99_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1000_forward_input.0","NN_Conv2d_1000_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1000_forward_output","NN_Conv2d_1000_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.09%","0.06601","0.00189, 0.00886"
"NN_Conv2d_1001_forward_input.0","NN_Conv2d_1001_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1001_forward_output","NN_Conv2d_1001_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.09%","0.06601","0.00189, 0.00886"
"NN_Conv2d_1002_forward_input.0","NN_Conv2d_1002_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1002_forward_output","NN_Conv2d_1002_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.09%","0.06601","0.00189, 0.00886"
"NN_Conv2d_1003_forward_input.0","NN_Conv2d_1003_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1003_forward_output","NN_Conv2d_1003_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.09%","0.06601","0.00189, 0.00886"
"NN_Conv2d_1004_forward_input.0","NN_Conv2d_1004_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","27.17%","0.30722","0.00301, 0.02058"
"NN_Conv2d_1004_forward_output","NN_Conv2d_1004_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.09%","0.06601","0.00189, 0.00886"
