"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_Conv2d_465_forward_output","NN_Conv2d_465_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"NN_Conv2d_466_forward_input.0","NN_Conv2d_466_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.47%","0.33661","0.00124, 0.00479"
"NN_Conv2d_466_forward_output","NN_Conv2d_466_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"NN_Conv2d_467_forward_input.0","NN_Conv2d_467_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.47%","0.33661","0.00124, 0.00479"
"NN_Conv2d_467_forward_output","NN_Conv2d_467_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"NN_Conv2d_468_forward_input.0","NN_Conv2d_468_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.47%","0.33661","0.00124, 0.00479"
"NN_Conv2d_468_forward_output","NN_Conv2d_468_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"NN_Conv2d_469_forward_input.0","NN_Conv2d_469_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","30.47%","0.33661","0.00124, 0.00479"
"NN_Conv2d_469_forward_output","NN_Conv2d_469_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"Functional_concat_44_forward_input.0.0","Torch_cat_44_forward_input.0.0","(10, 576, 7, 7)","(10, 576, 7, 7)","False","2.36%","-0.01329","0.00464, 0.02645"
"Functional_concat_44_forward_input.0.1","Torch_cat_44_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","12.21%","-0.17006","0.00067, 0.00222"
"","Torch_cat_44_forward_output","","(10, 608, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_44_forward_output","","(10, 608, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_470_forward_input.0","NN_BatchNorm2d_470_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_470_forward_output","NN_BatchNorm2d_470_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_471_forward_input.0","NN_BatchNorm2d_471_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_471_forward_output","NN_BatchNorm2d_471_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_472_forward_input.0","NN_BatchNorm2d_472_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_472_forward_output","NN_BatchNorm2d_472_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_473_forward_input.0","NN_BatchNorm2d_473_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_473_forward_output","NN_BatchNorm2d_473_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_474_forward_input.0","NN_BatchNorm2d_474_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"NN_BatchNorm2d_474_forward_output","NN_BatchNorm2d_474_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"Functional_relu_93_forward_input.0","Functional_relu_93_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"Functional_relu_93_forward_output","Functional_relu_93_forward_output","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_470_forward_input.0","NN_Conv2d_470_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_470_forward_output","NN_Conv2d_470_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_Conv2d_471_forward_input.0","NN_Conv2d_471_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_471_forward_output","NN_Conv2d_471_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_Conv2d_472_forward_input.0","NN_Conv2d_472_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_472_forward_output","NN_Conv2d_472_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_Conv2d_473_forward_input.0","NN_Conv2d_473_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_473_forward_output","NN_Conv2d_473_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_Conv2d_474_forward_input.0","NN_Conv2d_474_forward_input.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","26.00%","0.30743","0.00297, 0.01628"
"NN_Conv2d_474_forward_output","NN_Conv2d_474_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_475_forward_input.0","NN_BatchNorm2d_475_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_475_forward_output","NN_BatchNorm2d_475_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_476_forward_input.0","NN_BatchNorm2d_476_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_476_forward_output","NN_BatchNorm2d_476_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_477_forward_input.0","NN_BatchNorm2d_477_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_477_forward_output","NN_BatchNorm2d_477_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_478_forward_input.0","NN_BatchNorm2d_478_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_478_forward_output","NN_BatchNorm2d_478_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_479_forward_input.0","NN_BatchNorm2d_479_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"NN_BatchNorm2d_479_forward_output","NN_BatchNorm2d_479_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"Functional_relu_94_forward_input.0","Functional_relu_94_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.55%","0.07994","0.00184, 0.00587"
"Functional_relu_94_forward_output","Functional_relu_94_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_475_forward_input.0","NN_Conv2d_475_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_475_forward_output","NN_Conv2d_475_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"NN_Conv2d_476_forward_input.0","NN_Conv2d_476_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_476_forward_output","NN_Conv2d_476_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"NN_Conv2d_477_forward_input.0","NN_Conv2d_477_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_477_forward_output","NN_Conv2d_477_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"NN_Conv2d_478_forward_input.0","NN_Conv2d_478_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_478_forward_output","NN_Conv2d_478_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"NN_Conv2d_479_forward_input.0","NN_Conv2d_479_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.37%","0.34452","0.00130, 0.00433"
"NN_Conv2d_479_forward_output","NN_Conv2d_479_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"Functional_concat_45_forward_input.0.0","Torch_cat_45_forward_input.0.0","(10, 608, 7, 7)","(10, 608, 7, 7)","False","2.88%","-0.01344","0.00443, 0.02645"
"Functional_concat_45_forward_input.0.1","Torch_cat_45_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","10.38%","0.19903","0.00061, 0.00177"
"","Torch_cat_45_forward_output","","(10, 640, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_45_forward_output","","(10, 640, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_480_forward_input.0","NN_BatchNorm2d_480_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_480_forward_output","NN_BatchNorm2d_480_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_481_forward_input.0","NN_BatchNorm2d_481_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_481_forward_output","NN_BatchNorm2d_481_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_482_forward_input.0","NN_BatchNorm2d_482_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_482_forward_output","NN_BatchNorm2d_482_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_483_forward_input.0","NN_BatchNorm2d_483_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_483_forward_output","NN_BatchNorm2d_483_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_484_forward_input.0","NN_BatchNorm2d_484_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"NN_BatchNorm2d_484_forward_output","NN_BatchNorm2d_484_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"Functional_relu_95_forward_input.0","Functional_relu_95_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"Functional_relu_95_forward_output","Functional_relu_95_forward_output","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_480_forward_input.0","NN_Conv2d_480_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_480_forward_output","NN_Conv2d_480_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_Conv2d_481_forward_input.0","NN_Conv2d_481_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_481_forward_output","NN_Conv2d_481_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_Conv2d_482_forward_input.0","NN_Conv2d_482_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_482_forward_output","NN_Conv2d_482_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_Conv2d_483_forward_input.0","NN_Conv2d_483_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_483_forward_output","NN_Conv2d_483_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_Conv2d_484_forward_input.0","NN_Conv2d_484_forward_input.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","26.62%","0.30746","0.00286, 0.01628"
"NN_Conv2d_484_forward_output","NN_Conv2d_484_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_485_forward_input.0","NN_BatchNorm2d_485_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_485_forward_output","NN_BatchNorm2d_485_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_486_forward_input.0","NN_BatchNorm2d_486_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_486_forward_output","NN_BatchNorm2d_486_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_487_forward_input.0","NN_BatchNorm2d_487_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_487_forward_output","NN_BatchNorm2d_487_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_488_forward_input.0","NN_BatchNorm2d_488_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_488_forward_output","NN_BatchNorm2d_488_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_489_forward_input.0","NN_BatchNorm2d_489_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"NN_BatchNorm2d_489_forward_output","NN_BatchNorm2d_489_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"Functional_relu_96_forward_input.0","Functional_relu_96_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","4.72%","0.00102","0.00186, 0.00809"
"Functional_relu_96_forward_output","Functional_relu_96_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_485_forward_input.0","NN_Conv2d_485_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_485_forward_output","NN_Conv2d_485_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"NN_Conv2d_486_forward_input.0","NN_Conv2d_486_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_486_forward_output","NN_Conv2d_486_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"NN_Conv2d_487_forward_input.0","NN_Conv2d_487_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_487_forward_output","NN_Conv2d_487_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"NN_Conv2d_488_forward_input.0","NN_Conv2d_488_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_488_forward_output","NN_Conv2d_488_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"NN_Conv2d_489_forward_input.0","NN_Conv2d_489_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","32.85%","0.35817","0.00118, 0.00509"
"NN_Conv2d_489_forward_output","NN_Conv2d_489_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"Functional_concat_46_forward_input.0.0","Torch_cat_46_forward_input.0.0","(10, 640, 7, 7)","(10, 640, 7, 7)","False","3.25%","-0.01322","0.00424, 0.02645"
"Functional_concat_46_forward_input.0.1","Torch_cat_46_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","8.09%","0.03041","0.00071, 0.00244"
"","Torch_cat_46_forward_output","","(10, 672, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_46_forward_output","","(10, 672, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_490_forward_input.0","NN_BatchNorm2d_490_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_490_forward_output","NN_BatchNorm2d_490_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_491_forward_input.0","NN_BatchNorm2d_491_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_491_forward_output","NN_BatchNorm2d_491_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_492_forward_input.0","NN_BatchNorm2d_492_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_492_forward_output","NN_BatchNorm2d_492_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_493_forward_input.0","NN_BatchNorm2d_493_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_493_forward_output","NN_BatchNorm2d_493_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_494_forward_input.0","NN_BatchNorm2d_494_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"NN_BatchNorm2d_494_forward_output","NN_BatchNorm2d_494_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"Functional_relu_97_forward_input.0","Functional_relu_97_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"Functional_relu_97_forward_output","Functional_relu_97_forward_output","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_490_forward_input.0","NN_Conv2d_490_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_490_forward_output","NN_Conv2d_490_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_Conv2d_491_forward_input.0","NN_Conv2d_491_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_491_forward_output","NN_Conv2d_491_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_Conv2d_492_forward_input.0","NN_Conv2d_492_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_492_forward_output","NN_Conv2d_492_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_Conv2d_493_forward_input.0","NN_Conv2d_493_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_493_forward_output","NN_Conv2d_493_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_Conv2d_494_forward_input.0","NN_Conv2d_494_forward_input.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","27.13%","0.30742","0.00275, 0.01628"
"NN_Conv2d_494_forward_output","NN_Conv2d_494_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_495_forward_input.0","NN_BatchNorm2d_495_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_495_forward_output","NN_BatchNorm2d_495_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_496_forward_input.0","NN_BatchNorm2d_496_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_496_forward_output","NN_BatchNorm2d_496_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_497_forward_input.0","NN_BatchNorm2d_497_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_497_forward_output","NN_BatchNorm2d_497_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_498_forward_input.0","NN_BatchNorm2d_498_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_498_forward_output","NN_BatchNorm2d_498_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_499_forward_input.0","NN_BatchNorm2d_499_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"NN_BatchNorm2d_499_forward_output","NN_BatchNorm2d_499_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"Functional_relu_98_forward_input.0","Functional_relu_98_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.14%","0.04184","0.00170, 0.00612"
"Functional_relu_98_forward_output","Functional_relu_98_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_495_forward_input.0","NN_Conv2d_495_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_495_forward_output","NN_Conv2d_495_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"NN_Conv2d_496_forward_input.0","NN_Conv2d_496_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_496_forward_output","NN_Conv2d_496_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"NN_Conv2d_497_forward_input.0","NN_Conv2d_497_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_497_forward_output","NN_Conv2d_497_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"NN_Conv2d_498_forward_input.0","NN_Conv2d_498_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_498_forward_output","NN_Conv2d_498_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"NN_Conv2d_499_forward_input.0","NN_Conv2d_499_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","27.31%","0.37144","0.00108, 0.00376"
"NN_Conv2d_499_forward_output","NN_Conv2d_499_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"Functional_concat_47_forward_input.0.0","Torch_cat_47_forward_input.0.0","(10, 672, 7, 7)","(10, 672, 7, 7)","False","3.48%","-0.01316","0.00407, 0.02645"
"Functional_concat_47_forward_input.0.1","Torch_cat_47_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","7.28%","-0.03226","0.00060, 0.00185"
"","Torch_cat_47_forward_output","","(10, 704, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_47_forward_output","","(10, 704, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_500_forward_input.0","NN_BatchNorm2d_500_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.66%","-0.01318","0.00391, 0.02645"
"NN_BatchNorm2d_500_forward_output","NN_BatchNorm2d_500_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.66%","-0.01318","0.00391, 0.02645"
"NN_BatchNorm2d_501_forward_input.0","NN_BatchNorm2d_501_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.66%","-0.01318","0.00391, 0.02645"
"NN_BatchNorm2d_501_forward_output","NN_BatchNorm2d_501_forward_output","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.66%","-0.01318","0.00391, 0.02645"
"NN_BatchNorm2d_502_forward_input.0","NN_BatchNorm2d_502_forward_input.0","(10, 704, 7, 7)","(10, 704, 7, 7)","False","3.66%","-0.01318","0.00391, 0.02645"
