"ORIGIN NET (mindspore)","TARGET NET (pytorch)","shape of orig","shape of target","result of allclose","ratio of allclose","cosine similarity","mean & max diffs"
"NN_AvgPool2d_18_forward_input.0","NN_AvgPool2d_18_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_18_forward_output","NN_AvgPool2d_18_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_19_forward_input.0","NN_AvgPool2d_19_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_19_forward_output","NN_AvgPool2d_19_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_20_forward_input.0","NN_AvgPool2d_20_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_20_forward_output","NN_AvgPool2d_20_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_21_forward_input.0","NN_AvgPool2d_21_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_21_forward_output","NN_AvgPool2d_21_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_22_forward_input.0","NN_AvgPool2d_22_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_22_forward_output","NN_AvgPool2d_22_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_23_forward_input.0","NN_AvgPool2d_23_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_23_forward_output","NN_AvgPool2d_23_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_24_forward_input.0","NN_AvgPool2d_24_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_24_forward_output","NN_AvgPool2d_24_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_25_forward_input.0","NN_AvgPool2d_25_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_25_forward_output","NN_AvgPool2d_25_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_AvgPool2d_26_forward_input.0","NN_AvgPool2d_26_forward_input.0","(10, 512, 14, 14)","(10, 512, 14, 14)","False","1.14%","-0.01368","0.00514, 0.02804"
"NN_AvgPool2d_26_forward_output","NN_AvgPool2d_26_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_792_forward_input.0","NN_BatchNorm2d_792_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_792_forward_output","NN_BatchNorm2d_792_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_793_forward_input.0","NN_BatchNorm2d_793_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_793_forward_output","NN_BatchNorm2d_793_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_794_forward_input.0","NN_BatchNorm2d_794_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_794_forward_output","NN_BatchNorm2d_794_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_795_forward_input.0","NN_BatchNorm2d_795_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_795_forward_output","NN_BatchNorm2d_795_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_796_forward_input.0","NN_BatchNorm2d_796_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_796_forward_output","NN_BatchNorm2d_796_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_797_forward_input.0","NN_BatchNorm2d_797_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_797_forward_output","NN_BatchNorm2d_797_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_798_forward_input.0","NN_BatchNorm2d_798_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_798_forward_output","NN_BatchNorm2d_798_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_799_forward_input.0","NN_BatchNorm2d_799_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_799_forward_output","NN_BatchNorm2d_799_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_800_forward_input.0","NN_BatchNorm2d_800_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"NN_BatchNorm2d_800_forward_output","NN_BatchNorm2d_800_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"Functional_relu_87_forward_input.0","Functional_relu_87_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"Functional_relu_87_forward_output","Functional_relu_87_forward_output","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_792_forward_input.0","NN_Conv2d_792_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_792_forward_output","NN_Conv2d_792_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_793_forward_input.0","NN_Conv2d_793_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_793_forward_output","NN_Conv2d_793_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_794_forward_input.0","NN_Conv2d_794_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_794_forward_output","NN_Conv2d_794_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_795_forward_input.0","NN_Conv2d_795_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_795_forward_output","NN_Conv2d_795_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_796_forward_input.0","NN_Conv2d_796_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_796_forward_output","NN_Conv2d_796_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_797_forward_input.0","NN_Conv2d_797_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_797_forward_output","NN_Conv2d_797_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_798_forward_input.0","NN_Conv2d_798_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_798_forward_output","NN_Conv2d_798_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_799_forward_input.0","NN_Conv2d_799_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_799_forward_output","NN_Conv2d_799_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_Conv2d_800_forward_input.0","NN_Conv2d_800_forward_input.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","24.52%","0.30710","0.00345, 0.01624"
"NN_Conv2d_800_forward_output","NN_Conv2d_800_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_801_forward_input.0","NN_BatchNorm2d_801_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_801_forward_output","NN_BatchNorm2d_801_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_802_forward_input.0","NN_BatchNorm2d_802_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_802_forward_output","NN_BatchNorm2d_802_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_803_forward_input.0","NN_BatchNorm2d_803_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_803_forward_output","NN_BatchNorm2d_803_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_804_forward_input.0","NN_BatchNorm2d_804_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_804_forward_output","NN_BatchNorm2d_804_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_805_forward_input.0","NN_BatchNorm2d_805_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_805_forward_output","NN_BatchNorm2d_805_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_806_forward_input.0","NN_BatchNorm2d_806_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_806_forward_output","NN_BatchNorm2d_806_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_807_forward_input.0","NN_BatchNorm2d_807_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_807_forward_output","NN_BatchNorm2d_807_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_808_forward_input.0","NN_BatchNorm2d_808_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_808_forward_output","NN_BatchNorm2d_808_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_809_forward_input.0","NN_BatchNorm2d_809_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"NN_BatchNorm2d_809_forward_output","NN_BatchNorm2d_809_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"Functional_relu_88_forward_input.0","Functional_relu_88_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","2.80%","0.00444","0.00218, 0.00961"
"Functional_relu_88_forward_output","Functional_relu_88_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_801_forward_input.0","NN_Conv2d_801_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_801_forward_output","NN_Conv2d_801_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_802_forward_input.0","NN_Conv2d_802_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_802_forward_output","NN_Conv2d_802_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_803_forward_input.0","NN_Conv2d_803_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_803_forward_output","NN_Conv2d_803_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_804_forward_input.0","NN_Conv2d_804_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_804_forward_output","NN_Conv2d_804_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_805_forward_input.0","NN_Conv2d_805_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_805_forward_output","NN_Conv2d_805_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_806_forward_input.0","NN_Conv2d_806_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_806_forward_output","NN_Conv2d_806_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_807_forward_input.0","NN_Conv2d_807_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_807_forward_output","NN_Conv2d_807_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_808_forward_input.0","NN_Conv2d_808_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_808_forward_output","NN_Conv2d_808_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"NN_Conv2d_809_forward_input.0","NN_Conv2d_809_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","31.78%","0.32861","0.00146, 0.00526"
"NN_Conv2d_809_forward_output","NN_Conv2d_809_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"Functional_concat_42_forward_input.0.0","Torch_cat_42_forward_input.0.0","(10, 512, 7, 7)","(10, 512, 7, 7)","False","1.20%","-0.01386","0.00512, 0.02649"
"Functional_concat_42_forward_input.0.1","Torch_cat_42_forward_input.0.1","(10, 32, 7, 7)","(10, 32, 7, 7)","False","13.34%","0.23929","0.00064, 0.00255"
"","Torch_cat_42_forward_output","","(10, 544, 7, 7)","False","0.00%","nan","nan, nan"
"Functional_concat_42_forward_output","","(10, 544, 7, 7)","","False","0.00%","nan","nan, nan"
"NN_BatchNorm2d_810_forward_input.0","NN_BatchNorm2d_810_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_810_forward_output","NN_BatchNorm2d_810_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_811_forward_input.0","NN_BatchNorm2d_811_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_811_forward_output","NN_BatchNorm2d_811_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_812_forward_input.0","NN_BatchNorm2d_812_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_812_forward_output","NN_BatchNorm2d_812_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_813_forward_input.0","NN_BatchNorm2d_813_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_813_forward_output","NN_BatchNorm2d_813_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_814_forward_input.0","NN_BatchNorm2d_814_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_814_forward_output","NN_BatchNorm2d_814_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_815_forward_input.0","NN_BatchNorm2d_815_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_815_forward_output","NN_BatchNorm2d_815_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_816_forward_input.0","NN_BatchNorm2d_816_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_816_forward_output","NN_BatchNorm2d_816_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_817_forward_input.0","NN_BatchNorm2d_817_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_817_forward_output","NN_BatchNorm2d_817_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_818_forward_input.0","NN_BatchNorm2d_818_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"NN_BatchNorm2d_818_forward_output","NN_BatchNorm2d_818_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"Functional_relu_89_forward_input.0","Functional_relu_89_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","1.91%","-0.01351","0.00486, 0.02649"
"Functional_relu_89_forward_output","Functional_relu_89_forward_output","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_810_forward_input.0","NN_Conv2d_810_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_810_forward_output","NN_Conv2d_810_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_811_forward_input.0","NN_Conv2d_811_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_811_forward_output","NN_Conv2d_811_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_812_forward_input.0","NN_Conv2d_812_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_812_forward_output","NN_Conv2d_812_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_813_forward_input.0","NN_Conv2d_813_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_813_forward_output","NN_Conv2d_813_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_814_forward_input.0","NN_Conv2d_814_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_814_forward_output","NN_Conv2d_814_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_815_forward_input.0","NN_Conv2d_815_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_815_forward_output","NN_Conv2d_815_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_816_forward_input.0","NN_Conv2d_816_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_816_forward_output","NN_Conv2d_816_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_817_forward_input.0","NN_Conv2d_817_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_817_forward_output","NN_Conv2d_817_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_Conv2d_818_forward_input.0","NN_Conv2d_818_forward_input.0","(10, 544, 7, 7)","(10, 544, 7, 7)","False","25.42%","0.30728","0.00327, 0.01624"
"NN_Conv2d_818_forward_output","NN_Conv2d_818_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_819_forward_input.0","NN_BatchNorm2d_819_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_819_forward_output","NN_BatchNorm2d_819_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_820_forward_input.0","NN_BatchNorm2d_820_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_820_forward_output","NN_BatchNorm2d_820_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_821_forward_input.0","NN_BatchNorm2d_821_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_821_forward_output","NN_BatchNorm2d_821_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_822_forward_input.0","NN_BatchNorm2d_822_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_822_forward_output","NN_BatchNorm2d_822_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_823_forward_input.0","NN_BatchNorm2d_823_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_823_forward_output","NN_BatchNorm2d_823_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_824_forward_input.0","NN_BatchNorm2d_824_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_824_forward_output","NN_BatchNorm2d_824_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_825_forward_input.0","NN_BatchNorm2d_825_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_825_forward_output","NN_BatchNorm2d_825_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_826_forward_input.0","NN_BatchNorm2d_826_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_826_forward_output","NN_BatchNorm2d_826_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_827_forward_input.0","NN_BatchNorm2d_827_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"NN_BatchNorm2d_827_forward_output","NN_BatchNorm2d_827_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"Functional_relu_90_forward_input.0","Functional_relu_90_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","3.27%","0.08253","0.00209, 0.00872"
"Functional_relu_90_forward_output","Functional_relu_90_forward_output","(10, 128, 7, 7)","(10, 128, 7, 7)","False","29.91%","0.34724","0.00145, 0.00462"
"NN_Conv2d_819_forward_input.0","NN_Conv2d_819_forward_input.0","(10, 128, 7, 7)","(10, 128, 7, 7)","False","29.91%","0.34724","0.00145, 0.00462"
"NN_Conv2d_819_forward_output","NN_Conv2d_819_forward_output","(10, 32, 7, 7)","(10, 32, 7, 7)","False","9.01%","0.21381","0.00074, 0.00263"
